pmid,year,title,species,observation_type,entity_a,relationship,entity_b_or_context,confidence,supporting_quote,needs_full_text,reviewed,devSim_param,entity_a_raw,entity_b_raw,source,evidence_type,figure_ref,timepoint_h,perturbation_type,dataset
39229123,2025,A single-cell atlas of spatial and temporal gene expression in the mouse cranial neural plate.,mouse,expression_timing,transcriptional profiles,correlates_with,embryonic stage,high,transcriptional profiles were strongly correlated with embryonic stage for all cranial populations,False,False,unmapped,transcriptional profiles,embryonic stage,fulltext,direct,Fig. 1D-E,E7.5-E9.0,none,mouse_embryo
39229123,2025,A single-cell atlas of spatial and temporal gene expression in the mouse cranial neural plate.,mouse,expression_timing,transcriptional signatures,correlates_with,anterior-posterior location,high,gene expression in the cranial neural plate was strongly correlated with anterior-posterior location,False,False,unmapped,transcriptional signatures,anterior-posterior location,fulltext,direct,Fig. 1F-J,E7.5-E9.0,none,mouse_embryo
39229123,2025,A single-cell atlas of spatial and temporal gene expression in the mouse cranial neural plate.,mouse,spatial_pattern,Shh,high_in,ventral midline floor plate,high,"ventral midline ( Foxa2, Nkx6-1, Ptch1 , Shh ), also known as the floor plate",False,False,unmapped,Shh,ventral midline floor plate,fulltext,direct,,E7.5-E9.0,none,mouse_embryo
39229123,2025,A single-cell atlas of spatial and temporal gene expression in the mouse cranial neural plate.,mouse,spatial_pattern,FOXA2,high_in,ventral midline floor plate,high,"ventral midline ( Foxa2, Nkx6-1, Ptch1 , Shh ), also known as the floor plate",False,False,unmapped,FOXA2,ventral midline floor plate,fulltext,direct,,E7.5-E9.0,none,mouse_embryo
39229123,2025,A single-cell atlas of spatial and temporal gene expression in the mouse cranial neural plate.,mouse,spatial_pattern,Egr2,high_in,rhombomeres 2-5 hindbrain,high,"presumptive rhombomeres 2–5 (referred to as the hindbrain) ( Egr2 , Gbx1, Gbx2, Hoxa2, Hoxb2, Hoxb3 )",False,False,unmapped,Egr2,rhombomeres 2-5 hindbrain,fulltext,direct,,E7.5-E9.0,none,mouse_embryo
39229123,2025,A single-cell atlas of spatial and temporal gene expression in the mouse cranial neural plate.,mouse,spatial_pattern,Wnt1,high_in,midbrain and rhombomere 1,high,"midbrain and rhombomere 1 (midbrain-hindbrain boundary) ( En1, En2, Fgf8, Pax2, Pax5, Pax8, Wnt1 )",False,False,unmapped,Wnt1,midbrain and rhombomere 1,fulltext,direct,,E7.5-E9.0,none,mouse_embryo
39231227,2024,Integrin signaling in pluripotent cells acts as a gatekeeper of mouse germline entry.,mouse,grn_edge,β1 integrin signaling,inhibits,OTX2 down-regulation,high,"laminin signaling through β1 integrin receptors prevents Otx2 down-regulation, blocking PGC specification",False,False,unmapped,β1 integrin signaling,OTX2 down-regulation,fulltext,direct,Fig. 6J,E6,none,mouse_embryo
39229123,2025,A single-cell atlas of spatial and temporal gene expression in the mouse cranial neural plate.,mouse,spatial_pattern,FGF8,high_in,midbrain and rhombomere 1,high,"midbrain and rhombomere 1 (midbrain-hindbrain boundary) ( En1, En2, Fgf8, Pax2, Pax5, Pax8, Wnt1 )",False,False,unmapped,FGF8,midbrain and rhombomere 1,fulltext,direct,,E7.5-E9.0,none,mouse_embryo
39229123,2025,A single-cell atlas of spatial and temporal gene expression in the mouse cranial neural plate.,mouse,spatial_pattern,En1,high_in,midbrain and rhombomere 1,high,"midbrain and rhombomere 1 (midbrain-hindbrain boundary) ( En1, En2, Fgf8, Pax2, Pax5, Pax8, Wnt1 )",False,False,unmapped,En1,midbrain and rhombomere 1,fulltext,direct,,E7.5-E9.0,none,mouse_embryo
39229123,2025,A single-cell atlas of spatial and temporal gene expression in the mouse cranial neural plate.,mouse,spatial_pattern,Six3,high_in,developing forebrain,high,"developing forebrain ( Otx2, Six3 )",False,False,unmapped,Six3,developing forebrain,fulltext,direct,,E7.5-E9.0,none,mouse_embryo
39229123,2025,A single-cell atlas of spatial and temporal gene expression in the mouse cranial neural plate.,mouse,spatial_pattern,Otx2,high_in,developing forebrain,high,"developing forebrain ( Otx2, Six3 )",False,False,unmapped,Otx2,developing forebrain,fulltext,direct,,E7.5-E9.0,none,mouse_embryo
39164488,2024,Retinoic acid induces human gastruloids with posterior embryo-like structures.,both,perturbation,NODAL inhibition,enhances,axial progenitor maintenance and somitogenesis,medium,suppressing NODAL signals protects axial progenitor pool from depletion before somitogenesis,False,False,unmapped,NODAL inhibition,axial progenitor maintenance and somitogenesis,fulltext,direct,,not_specified,pharmacological,gastruloid
39164488,2024,Retinoic acid induces human gastruloids with posterior embryo-like structures.,both,perturbation,BMP inhibition,enhances,axial progenitor maintenance and somitogenesis,medium,suppressing BMP signals protects axial progenitor pool from depletion before somitogenesis,False,False,unmapped,BMP inhibition,axial progenitor maintenance and somitogenesis,fulltext,direct,,not_specified,pharmacological,gastruloid
39164488,2024,Retinoic acid induces human gastruloids with posterior embryo-like structures.,both,spatial_pattern,PSM and NMP,high_in,"axioloid, somitoid, and segmentoid models",high,"axioloid, somitoid and segmentoid models entirely composed of PSMs and NMPs",False,False,unmapped,PSM and NMP,"axioloid, somitoid, and segmentoid models",fulltext,cited,Supplementary Fig. 21a-c,48,none,gastruloid
39164488,2024,Retinoic acid induces human gastruloids with posterior embryo-like structures.,both,spatial_pattern,cardiac mesoderm-like cells,high_in,conventional human gastruloids,high,conventional human gastruloids had far fewer PSMs or NMPs and high proportion of cardiac mesoderm-like cells,False,False,unmapped,cardiac mesoderm-like cells,conventional human gastruloids,fulltext,direct,Supplementary Fig. 21a-c,48,none,gastruloid
39164488,2024,Retinoic acid induces human gastruloids with posterior embryo-like structures.,both,grn_edge,Nodal,promotes,differentiation toward extra-embryonic lineages and endoderm,medium,BMP and NODAL signals promote differentiation toward extra-embryonic lineages and endoderm,False,False,unmapped,NODAL,differentiation toward extra-embryonic lineages and endoderm,fulltext,cited,,not_specified,none,gastruloid
39164488,2024,Retinoic acid induces human gastruloids with posterior embryo-like structures.,both,grn_edge,BMP,promotes,differentiation toward extra-embryonic lineages and endoderm,medium,BMP and NODAL signals promote differentiation toward extra-embryonic lineages and endoderm,False,False,unmapped,BMP,differentiation toward extra-embryonic lineages and endoderm,fulltext,cited,,not_specified,none,gastruloid
39164488,2024,Retinoic acid induces human gastruloids with posterior embryo-like structures.,both,grn_edge,BMP,inhibits,NMP maintenance,medium,"BMPs could negatively impact axial progenitor maintenance, including NMPs",False,False,unmapped,BMP,NMP maintenance,fulltext,direct,Supplementary Fig. 21d,48,none,gastruloid
39164488,2024,Retinoic acid induces human gastruloids with posterior embryo-like structures.,both,perturbation,Retinoic acid,modulates,NMPs to adopt mesodermal and neural fates,medium,early RA pulse balances human NMPs to adopt both mesodermal and neural fates,False,False,unmapped,Retinoic acid,NMPs to adopt mesodermal and neural fates,fulltext,direct,,not_specified,pharmacological,gastruloid
39229123,2025,A single-cell atlas of spatial and temporal gene expression in the mouse cranial neural plate.,mouse,spatial_pattern,En2,high_in,midbrain and rhombomere 1,high,"midbrain and rhombomere 1 (midbrain-hindbrain boundary) ( En1, En2, Fgf8, Pax2, Pax5, Pax8, Wnt1 )",False,False,unmapped,En2,midbrain and rhombomere 1,fulltext,direct,,E7.5-E9.0,none,mouse_embryo
39231227,2024,Integrin signaling in pluripotent cells acts as a gatekeeper of mouse germline entry.,mouse,grn_edge,BMP,activates,Wnt,medium,Bmp-mediated Wnt activation in posterior epiblast cells initiates the process of Otx2 down-regulation and Blimp1 activation,False,False,unmapped,BMP,Wnt signaling,fulltext,direct,,E6,none,mouse_embryo
39231227,2024,Integrin signaling in pluripotent cells acts as a gatekeeper of mouse germline entry.,mouse,grn_edge,Wnt,activates,Blimp1,medium,Bmp-mediated Wnt activation in posterior epiblast cells initiates the process of Otx2 down-regulation and Blimp1 activation,False,False,unmapped,Wnt signaling,Blimp1,fulltext,direct,,E6,none,mouse_embryo
39231227,2024,Integrin signaling in pluripotent cells acts as a gatekeeper of mouse germline entry.,mouse,grn_edge,Wnt,inhibits,OTX2,medium,Bmp-mediated Wnt activation initiates the process of Otx2 down-regulation,False,False,unmapped,Wnt signaling,OTX2 expression,fulltext,direct,,E6,none,mouse_embryo
39358450,2024,Recording morphogen signals reveals mechanisms underlying gastruloid symmetry breaking.,mammalian,spatial_pattern,Wnt,high_in,posterior domain,high,Wnt activity marks the polarized posterior domain in elongating gastruloids,False,False,unmapped,Wnt,posterior domain,fulltext,direct,Fig. 1C-D,108,none,gastruloid
39314295,2024,Axin1 and Axin2 regulate the WNT-signaling landscape to promote distinct mesoderm programs.,mouse,grn_edge,constitutively active WNT signaling,activates,epiblast cells through formative pluripotency into primed state before gastrulation,high,Constitutively active WNT signaling precociously drives epiblast cells through formative pluripotency into primed state,False,False,unmapped,constitutively active WNT signaling,epiblast cells through formative pluripotency into primed state before gastrulation,fulltext,direct,,138,none,mouse_embryo
39314295,2024,Axin1 and Axin2 regulate the WNT-signaling landscape to promote distinct mesoderm programs.,mouse,perturbation,Axin1 epiblast-specific loss with wild-type Axin2,maintains,organized epithelial structure in epiblast,high,Axin1ΔEpi;Axin2+/+ embryos did not exhibit detectable T expression or premature activation of EMT,False,False,unmapped,Axin1 epiblast-specific loss with wild-type Axin2,organized epithelial structure in epiblast,fulltext,direct,Fig. 1C,138,genetic_KO,mouse_embryo
39314295,2024,Axin1 and Axin2 regulate the WNT-signaling landscape to promote distinct mesoderm programs.,mouse,perturbation,Axin1 epiblast-specific loss with wild-type Axin2,reduces,T expression in epiblast at E5.75,high,Axin1ΔEpi;Axin2+/+ embryos did not exhibit detectable T expression,False,False,unmapped,Axin1 epiblast-specific loss with wild-type Axin2,T expression in epiblast at E5.75,fulltext,direct,Fig. 1C,138,genetic_KO,mouse_embryo
39314295,2024,Axin1 and Axin2 regulate the WNT-signaling landscape to promote distinct mesoderm programs.,mouse,spatial_pattern,Axin2,high_in,"epiblast, anterior primitive streak and mesoderm cells",high,"Axin2 shows expression enrichment in epiblast, anterior primitive streak and mesoderm cells",False,False,unmapped,Axin2,"epiblast, anterior primitive streak and mesoderm cells",fulltext,direct,Fig. 1A,not_specified,none,mouse_embryo
39314295,2024,Axin1 and Axin2 regulate the WNT-signaling landscape to promote distinct mesoderm programs.,mouse,grn_edge,WNT and BMP signaling,activates,"extraembryonic mesoderm, posterior lateral plate mesoderm, intermediate mesoderm",high,"WNT pathway interacts with BMP signaling to promote aberrant differentiation into ExM, posterior LPM and intermediate mesoderm",False,False,unmapped,WNT and BMP signaling,"extraembryonic mesoderm, posterior lateral plate mesoderm, intermediate mesoderm",fulltext,direct,,not_specified,none,mouse_embryo
39314295,2024,Axin1 and Axin2 regulate the WNT-signaling landscape to promote distinct mesoderm programs.,mouse,grn_edge,Wnt,cooperates,BMP and NODAL pathways in mesoderm specification,high,WNT amplifies and cooperates with BMP/pSMAD1/5/9 and NODAL/pSMAD2/3,False,False,unmapped,WNT signaling,BMP and NODAL pathways in mesoderm specification,fulltext,direct,,not_specified,none,mouse_embryo
39314295,2024,Axin1 and Axin2 regulate the WNT-signaling landscape to promote distinct mesoderm programs.,mouse,grn_edge,Wnt,initiates,mesoderm differentiation from primitive streak,high,WNT initiates the differentiation of primitive streak cells into mesoderm progenitors,False,False,unmapped,WNT signaling,mesoderm differentiation from primitive streak,fulltext,direct,,not_specified,none,mouse_embryo
39314295,2024,Axin1 and Axin2 regulate the WNT-signaling landscape to promote distinct mesoderm programs.,mouse,perturbation,Axin1 loss in epiblast with Axin2 loss,induces,ectopic T-expressing mesoderm cells before normal gastrulation,high,"Axin1ΔEpi;Axin2−/− mutants displayed ectopic T-expressing mesoderm cells at E5.75, before E6.25-E6.5",False,False,unmapped,Axin1 loss in epiblast with Axin2 loss,ectopic T-expressing mesoderm cells before normal gastrulation,fulltext,direct,Fig. 1C,138,genetic_KO,mouse_embryo
39314295,2024,Axin1 and Axin2 regulate the WNT-signaling landscape to promote distinct mesoderm programs.,mouse,perturbation,Axin1 and Axin2 loss,reduces,CDH1 (E-cadherin) expression,high,down-regulated CDH1 expression (a marker downregulated during gastrulation EMT),False,False,unmapped,Axin1 and Axin2 loss,CDH1 (E-cadherin) expression,fulltext,direct,Fig. 1C,138,genetic_KO,mouse_embryo
39314295,2024,Axin1 and Axin2 regulate the WNT-signaling landscape to promote distinct mesoderm programs.,mouse,perturbation,Axin1 and Axin2 loss,enhances,T (TBXT) expression,high,entire epiblast had prematurely differentiated into mesoderm with up-regulated T,False,False,unmapped,Axin1 and Axin2 loss,T (TBXT) expression,fulltext,direct,Fig. 1C,138,genetic_KO,mouse_embryo
39314295,2024,Axin1 and Axin2 regulate the WNT-signaling landscape to promote distinct mesoderm programs.,mouse,perturbation,Axin1 and Axin2,abolishes,normal epiblast maintenance and gastrulation timing,high,"Axin1−/−;Axin2−/− embryos, entire epiblast had prematurely differentiated into mesoderm",False,False,unmapped,Axin1 and Axin2,normal epiblast maintenance and gastrulation timing,fulltext,direct,Fig. 1C,138,genetic_KO,mouse_embryo
